DATUM,CAS,SUM_of_MNOZSTVO
09-07-14,885,20153.20917
09-07-14,900,20237.41909
09-07-14,915,19814.98224
09-07-14,930,19142.64402
09-07-14,945,18504.06176
09-07-14,960,17869.66723
09-07-14,975,17885.8276
09-07-14,990,17781.58917
09-07-14,1005,17864.27182
09-07-14,1020,18294.39392
09-07-14,1035,18426.93534
09-07-14,1050,18311.09645
09-07-14,1065,18342.17944
09-07-14,1080,18165.87378
09-07-14,1095,17658.06229
09-07-14,1110,17406.81679
09-07-14,1125,17477.10887
09-07-14,1140,17578.89302
09-07-14,1155,17235.14746
09-07-14,1170,16840.66036
09-07-14,1185,16064.22289
09-07-14,1200,15164.38477
09-07-14,1215,15008.74768
09-07-14,1230,15064.36117
09-07-14,1245,14884.01247
09-07-14,1260,14857.71897
09-07-14,1275,14653.38167
09-07-14,1290,14690.43296
09-07-14,1305,14268.09406
09-07-14,1320,13940.86277
10-07-14,-105,13837.3742
10-07-14,-90,13697.5477
10-07-14,-75,13421.78189
10-07-14,-60,13050.29692
10-07-14,-45,12979.1769
10-07-14,-30,13171.72798
10-07-14,-15,13655.85246
10-07-14,0,13706.49683
10-07-14,15,13760.88195
10-07-14,30,13867.46699
10-07-14,45,13820.29852
10-07-14,60,13803.28895
10-07-14,75,13921.0214
10-07-14,90,13809.40933
10-07-14,105,13685.32494
10-07-14,120,13636.16548
10-07-14,135,13784.11524
10-07-14,150,14058.74689
10-07-14,165,14091.22674
10-07-14,180,14794.47015
10-07-14,195,14957.99477
10-07-14,210,15053.9496
10-07-14,225,15352.9978
10-07-14,240,15704.73061
10-07-14,255,17971.10055
10-07-14,270,19574.38519
10-07-14,285,19859.49541
10-07-14,300,20365.13824
10-07-14,315,20966.89106
10-07-14,330,21557.7483
10-07-14,345,21875.86328
10-07-14,360,22185.8337
10-07-14,375,21991.44522
10-07-14,390,22589.10688
10-07-14,405,23204.82092
10-07-14,420,23474.49438
10-07-14,435,23576.60044
10-07-14,450,23529.48368
10-07-14,465,23571.60534
10-07-14,480,23391.58832
10-07-14,495,23014.07516
10-07-14,510,22800.8634
10-07-14,525,22702.70065
10-07-14,540,22354.37429
10-07-14,555,22571.13064
10-07-14,570,22919.43492
10-07-14,585,22808.03148
10-07-14,600,23099.72611
10-07-14,615,22918.85594
10-07-14,630,23007.4845
10-07-14,645,23116.1335
10-07-14,660,23044.34068
10-07-14,675,22915.60713
10-07-14,690,22879.07395
10-07-14,705,22161.06955
10-07-14,720,21311.92015
10-07-14,735,21721.80107
10-07-14,750,22119.09008
10-07-14,765,21626.49297
10-07-14,780,21138.96852
10-07-14,795,21140.10136
10-07-14,810,21166.68899
10-07-14,825,20949.13956
10-07-14,840,20994.69218
10-07-14,855,20574.13626
10-07-14,870,20350.93748
10-07-14,885,20433.10059
10-07-14,900,20243.22098
10-07-14,915,19717.88891
10-07-14,930,19296.07267
10-07-14,945,18367.71021
10-07-14,960,18063.19791
10-07-14,975,18210.28374
10-07-14,990,18344.88272
10-07-14,1005,18503.81194
10-07-14,1020,18958.07117
10-07-14,1035,18910.06156
10-07-14,1050,18922.22722
10-07-14,1065,18671.32098
10-07-14,1080,18485.71003
10-07-14,1095,18004.65455
10-07-14,1110,17670.76855
10-07-14,1125,17872.47907
10-07-14,1140,17907.72917
10-07-14,1155,17918.42314
10-07-14,1170,17745.88611
10-07-14,1185,17000.30641
10-07-14,1200,15913.95778
10-07-14,1215,15502.47352
10-07-14,1230,15383.19735
10-07-14,1245,15117.85705
10-07-14,1260,15087.63499
10-07-14,1275,15234.61717
10-07-14,1290,15209.4593
10-07-14,1305,15038.83056
10-07-14,1320,14589.79594
11-07-14,-105,14034.69142
11-07-14,-90,13914.15498
11-07-14,-75,13338.83247
11-07-14,-60,12945.38128
11-07-14,-45,12903.98475
11-07-14,-30,13182.7914
11-07-14,-15,13488.41107
11-07-14,0,13758.79996
11-07-14,15,13717.53743
11-07-14,30,13655.31575
11-07-14,45,13828.33751
11-07-14,60,13925.77207
11-07-14,75,13851.55847
11-07-14,90,13741.50639
11-07-14,105,13776.35941
11-07-14,120,13669.7369
11-07-14,135,14064.11819
11-07-14,150,14358.15527
11-07-14,165,14237.98261
11-07-14,180,14304.86311
11-07-14,195,14378.2492
11-07-14,210,14416.8046
11-07-14,225,14940.74678
11-07-14,240,15456.97966
11-07-14,255,17838.43034
11-07-14,270,18961.70071
11-07-14,285,19227.91246
11-07-14,300,19913.26362
11-07-14,315,20440.23203
11-07-14,330,21105.00292
11-07-14,345,21240.65908
11-07-14,360,21509.86387
11-07-14,375,21360.67447
11-07-14,390,21958.46673
11-07-14,405,22961.06812
11-07-14,420,23086.62044
11-07-14,435,22926.23416
11-07-14,450,22855.76164
11-07-14,465,23034.1335
11-07-14,480,22876.34944
11-07-14,495,22548.98241
11-07-14,510,22922.92724
11-07-14,525,22341.09314
11-07-14,540,22051.14576
11-07-14,555,22095.34065
11-07-14,570,21980.95283
11-07-14,585,22025.61226
11-07-14,600,22182.88301
11-07-14,615,22200.18654
11-07-14,630,22338.22115
11-07-14,645,22232.94058
11-07-14,660,21842.65295
11-07-14,675,21706.72421
11-07-14,690,21397.80193
11-07-14,705,20478.62297
11-07-14,720,19869.56208
11-07-14,735,20084.17457
11-07-14,750,20359.52651
11-07-14,765,20288.89109
11-07-14,780,20230.5085
11-07-14,795,20486.19514
11-07-14,810,20221.11922
11-07-14,825,19468.37542
11-07-14,840,19364.37011
11-07-14,855,18976.39589
11-07-14,870,19540.05204
11-07-14,885,19561.68721
11-07-14,900,19169.27913
11-07-14,915,18879.17707
11-07-14,930,18831.82278
11-07-14,945,18000.5998
11-07-14,960,17484.7127
11-07-14,975,17472.97769
11-07-14,990,17576.65043
11-07-14,1005,17558.75109
11-07-14,1020,17207.52014
11-07-14,1035,17527.41373
11-07-14,1050,17120.16329
11-07-14,1065,17015.44037
11-07-14,1080,16752.06827
11-07-14,1095,16182.50722
11-07-14,1110,16027.05368
11-07-14,1125,15923.07202
11-07-14,1140,15786.71789
11-07-14,1155,15579.24892
11-07-14,1170,15460.82356
11-07-14,1185,14975.46345
11-07-14,1200,14032.1921
11-07-14,1215,13333.60309
11-07-14,1230,12773.49644
11-07-14,1245,12422.61406
11-07-14,1260,12186.76934
11-07-14,1275,12202.8452
11-07-14,1290,11965.87131
11-07-14,1305,11628.91402
11-07-14,1320,11561.54234
12-07-14,-105,11655.61524
12-07-14,-90,11400.15449
12-07-14,-75,10893.18672
12-07-14,-60,10974.16764
12-07-14,-45,10975.73261
12-07-14,-30,11175.30666
12-07-14,-15,11095.05494
12-07-14,0,11117.61246
12-07-14,15,11110.11752
12-07-14,30,11111.8978
12-07-14,45,11012.5057
12-07-14,60,11093.49872
12-07-14,75,11438.74027
12-07-14,90,11397.87009
12-07-14,105,11620.56382
12-07-14,120,11578.07289
12-07-14,135,11533.18347
12-07-14,150,11406.76344
12-07-14,165,11392.21378
12-07-14,180,11570.48513
12-07-14,195,12210.45943
12-07-14,210,12124.65262
12-07-14,225,12178.34488
12-07-14,240,12517.39159
12-07-14,255,13390.20606
12-07-14,270,14142.05803
12-07-14,285,14203.05588
12-07-14,300,14527.19308
12-07-14,315,14849.6098
12-07-14,330,14923.84676
12-07-14,345,14940.52297
12-07-14,360,15166.93634
12-07-14,375,15225.0221
12-07-14,390,15662.28253
12-07-14,405,15835.76628
12-07-14,420,15788.1418
12-07-14,435,15540.41164
12-07-14,450,15279.35667
12-07-14,465,15588.20518
12-07-14,480,15397.89653
12-07-14,495,15428.15026
12-07-14,510,15411.2427
12-07-14,525,15561.87574
12-07-14,540,15413.71476
12-07-14,555,15243.27854
12-07-14,570,15149.03405
12-07-14,585,15193.55326
12-07-14,600,14904.58519
12-07-14,615,14722.29003
12-07-14,630,14514.89877
12-07-14,645,14323.00652
12-07-14,660,14094.88241
12-07-14,675,14024.42903
12-07-14,690,14075.96652
12-07-14,705,13945.65965
12-07-14,720,13797.63778
12-07-14,735,13602.3035
12-07-14,750,13508.05934
12-07-14,765,13453.10025
12-07-14,780,13201.6586
12-07-14,795,13221.2474
12-07-14,810,13050.71496
12-07-14,825,13016.73068
12-07-14,840,12924.09572
12-07-14,855,12756.68917
12-07-14,870,12734.0555
12-07-14,885,12739.10984
12-07-14,900,12755.66988
12-07-14,915,12604.3188
12-07-14,930,12443.95145
12-07-14,945,12079.89898
12-07-14,960,11862.86212
12-07-14,975,12017.90961
12-07-14,990,12131.85066
12-07-14,1005,12216.06368
12-07-14,1020,12206.29958
12-07-14,1035,12095.29494
12-07-14,1050,12282.98601
12-07-14,1065,12275.86639
12-07-14,1080,12275.25551
12-07-14,1095,11923.60133
12-07-14,1110,11706.00044
12-07-14,1125,11441.73797
12-07-14,1140,11380.62292
12-07-14,1155,11431.66264
12-07-14,1170,11467.00535
12-07-14,1185,11349.10911
12-07-14,1200,11112.52349
12-07-14,1215,10955.45223
12-07-14,1230,10838.95628
12-07-14,1245,10625.36435
12-07-14,1260,10485.93315
12-07-14,1275,10342.33112
12-07-14,1290,10262.74133
12-07-14,1305,10282.28726
12-07-14,1320,10139.83627
13-07-14,-105,10230.26067
13-07-14,-90,10114.02401
13-07-14,-75,10046.49018
13-07-14,-60,9908.813891
13-07-14,-45,9994.353037
13-07-14,-30,10276.74281
13-07-14,-15,10254.3766
13-07-14,0,10129.69118
13-07-14,15,10456.15692
13-07-14,30,10465.30865
13-07-14,45,10152.5141
13-07-14,60,10021.97349
13-07-14,75,10034.00119
13-07-14,90,9967.032028
13-07-14,105,10145.12504
13-07-14,120,10170.92183
13-07-14,135,10141.87868
13-07-14,150,10197.22625
13-07-14,165,10356.86188
13-07-14,180,10339.04173
13-07-14,195,10466.71926
13-07-14,210,10693.84998
13-07-14,225,10580.80023
13-07-14,240,10768.06249
13-07-14,255,10948.08621
13-07-14,270,11425.66097
13-07-14,285,11300.18171
13-07-14,300,11570.2126
13-07-14,315,11746.58331
13-07-14,330,11917.5747
13-07-14,345,12132.41141
13-07-14,360,12285.33228
13-07-14,375,12309.68242
13-07-14,390,12515.75345
13-07-14,405,12474.13812
13-07-14,420,12742.32491
13-07-14,435,12660.06
13-07-14,450,12848.9423
13-07-14,465,12789.12793
13-07-14,480,12917.67639
13-07-14,495,12891.03446
13-07-14,510,13066.75375
13-07-14,525,13050.33494
13-07-14,540,13017.41102
13-07-14,555,13361.36089
13-07-14,570,13286.75507
13-07-14,585,13333.32046
13-07-14,600,13151.13859
13-07-14,615,13171.28289
13-07-14,630,13049.79011
13-07-14,645,12618.20951
13-07-14,660,12459.59782
13-07-14,675,12433.35787
13-07-14,690,12379.77214
13-07-14,705,12248.25265
13-07-14,720,12594.04829
13-07-14,735,12591.47671
13-07-14,750,12638.56976
13-07-14,765,12931.52505
13-07-14,780,13019.88713
13-07-14,795,13080.7116
13-07-14,810,12517.93982
13-07-14,825,12673.82396
13-07-14,840,12706.56236
13-07-14,855,12824.06027
13-07-14,870,12801.32493
13-07-14,885,12889.02447
13-07-14,900,13055.34092
13-07-14,915,12712.06387
13-07-14,930,12811.91511
13-07-14,945,12406.08333
13-07-14,960,12346.8702
13-07-14,975,12569.44276
13-07-14,990,12458.25899
13-07-14,1005,12502.11937
13-07-14,1020,12114.77562
13-07-14,1035,12032.93111
13-07-14,1050,11843.21743
13-07-14,1065,11836.25847
13-07-14,1080,11826.59628
13-07-14,1095,11489.08986
13-07-14,1110,11415.46195
13-07-14,1125,11647.16777
13-07-14,1140,12024.85883
13-07-14,1155,12585.74108
13-07-14,1170,12699.85457
13-07-14,1185,12667.48147
13-07-14,1200,12708.92065
13-07-14,1215,13072.37146
13-07-14,1230,13088.25717
13-07-14,1245,12939.51355
13-07-14,1260,12773.31221
13-07-14,1275,12654.04524
13-07-14,1290,12574.9392
13-07-14,1305,12549.66856
13-07-14,1320,12570.70001
14-07-14,-105,12408.46245
14-07-14,-90,12362.53188
14-07-14,-75,12247.29532
14-07-14,-60,12078.64072
14-07-14,-45,12014.12264
14-07-14,-30,12014.64859
14-07-14,-15,12287.12869
14-07-14,0,12331.03591
14-07-14,15,12474.54506
14-07-14,30,12391.0273
14-07-14,45,12384.87418
14-07-14,60,12521.70233
14-07-14,75,12537.37096
14-07-14,90,12571.12553
14-07-14,105,12520.39746
14-07-14,120,12705.70616
14-07-14,135,12900.98959
14-07-14,150,13018.0341
14-07-14,165,12852.64993
14-07-14,180,13068.57015
14-07-14,195,13312.01744
14-07-14,210,13027.63415
14-07-14,225,13441.85242
14-07-14,240,14516.37639
14-07-14,255,17320.18597
14-07-14,270,19008.02032
14-07-14,285,19635.98827
14-07-14,300,20523.9955
14-07-14,315,21228.34793
14-07-14,330,22119.62049
14-07-14,345,22343.63843
14-07-14,360,22616.91254
14-07-14,375,22233.22587
14-07-14,390,23405.74285
14-07-14,405,24091.49624
14-07-14,420,24083.27256
14-07-14,435,24299.65848
14-07-14,450,24424.46842
14-07-14,465,24115.90953
14-07-14,480,24129.88958
14-07-14,495,23654.46145
14-07-14,510,23493.18705
14-07-14,525,23183.61056
14-07-14,540,23289.00438
14-07-14,555,23146.0983
14-07-14,570,23146.47499
14-07-14,585,23274.95964
14-07-14,600,23702.41985
14-07-14,615,23623.50203
14-07-14,630,23838.328
14-07-14,645,23433.09779
14-07-14,660,23589.96327
14-07-14,675,23248.30202
14-07-14,690,22837.57292
14-07-14,705,22390.05309
14-07-14,720,21721.47545
14-07-14,735,21866.36296
14-07-14,750,22431.08452
14-07-14,765,22601.69534
14-07-14,780,22203.77734
14-07-14,795,22121.69756
14-07-14,810,21532.66398
14-07-14,825,21146.58437
14-07-14,840,20825.59659
14-07-14,855,20258.65641
14-07-14,870,20993.49811
14-07-14,885,20601.66112
14-07-14,900,20134.34153
14-07-14,915,19859.25861
14-07-14,930,19650.63942
14-07-14,945,18971.88181
14-07-14,960,18380.8808
14-07-14,975,18113.73685
14-07-14,990,18308.32758
14-07-14,1005,18809.30965
14-07-14,1020,19102.00157
14-07-14,1035,18894.17367
14-07-14,1050,18827.47708
14-07-14,1065,18885.49204
14-07-14,1080,18759.37014
14-07-14,1095,18612.68499
14-07-14,1110,18587.21358
14-07-14,1125,18568.80296
14-07-14,1140,18292.16154
14-07-14,1155,17958.82483
14-07-14,1170,17439.52359
14-07-14,1185,16557.68972
14-07-14,1200,15578.61281
14-07-14,1215,15487.27309
14-07-14,1230,15598.66159
14-07-14,1245,15145.05579
14-07-14,1260,15192.19953
14-07-14,1275,15191.20665
14-07-14,1290,15154.30189
14-07-14,1305,15041.15868
14-07-14,1320,14972.21166
15-07-14,-105,14972.94393
15-07-14,-90,14835.32229
15-07-14,-75,14191.93417
15-07-14,-60,13481.60909
15-07-14,-45,13298.61598
15-07-14,-30,13544.01362
15-07-14,-15,13694.43144
15-07-14,0,13681.70719
15-07-14,15,13633.10589
15-07-14,30,13603.92622
15-07-14,45,13577.95644
15-07-14,60,13572.66895
15-07-14,75,13535.98176
15-07-14,90,13921.54413
15-07-14,105,13780.40748
15-07-14,120,13968.44366
15-07-14,135,14179.03669
15-07-14,150,14394.28372
15-07-14,165,14118.77077
15-07-14,180,14041.74063
15-07-14,195,14209.59873
15-07-14,210,14484.79409
15-07-14,225,14744.97681
15-07-14,240,15374.02833
15-07-14,255,17899.66146
15-07-14,270,19834.61174
15-07-14,285,20910.16843
15-07-14,300,21987.69064
15-07-14,315,22788.88937
15-07-14,330,23011.44612
15-07-14,345,23292.45568
15-07-14,360,23578.60101
15-07-14,375,22967.1989
15-07-14,390,23329.6797
15-07-14,405,23663.77675
15-07-14,420,23913.1908
15-07-14,435,24324.71874
15-07-14,450,24793.92372
15-07-14,465,24818.50004
15-07-14,480,24519.71688
15-07-14,495,24323.59266
15-07-14,510,23938.91166
15-07-14,525,23988.11222
15-07-14,540,23517.77337
15-07-14,555,23422.06116
15-07-14,570,23241.20948
15-07-14,585,22803.78366
15-07-14,600,23105.62814
15-07-14,615,23247.74518
15-07-14,630,23641.66111
15-07-14,645,23867.55686
15-07-14,660,23656.3928
15-07-14,675,23428.41648
15-07-14,690,23300.8628
15-07-14,705,22820.07353
15-07-14,720,22029.59005
15-07-14,735,22111.81216
15-07-14,750,22201.42028
15-07-14,765,22451.94676
15-07-14,780,22266.53452
15-07-14,795,22097.90306
15-07-14,810,21770.923
15-07-14,825,21693.3103
15-07-14,840,21349.43839
15-07-14,855,21097.43245
15-07-14,870,21475.64157
15-07-14,885,21495.29353
15-07-14,900,21358.65156
15-07-14,915,20802.01373
15-07-14,930,20001.66662
15-07-14,945,19238.13993
15-07-14,960,18630.57224
15-07-14,975,18732.42149
15-07-14,990,18821.24682
15-07-14,1005,19039.69329
15-07-14,1020,19046.41665
15-07-14,1035,19104.24581
15-07-14,1050,19099.24062
15-07-14,1065,19246.58122
15-07-14,1080,19262.57704
15-07-14,1095,18818.64023
15-07-14,1110,18723.27718
15-07-14,1125,18486.61843
15-07-14,1140,18493.06027
15-07-14,1155,17878.75945
15-07-14,1170,17371.33733
15-07-14,1185,16976.23839
15-07-14,1200,16159.81902
15-07-14,1215,15437.43516
15-07-14,1230,15409.21474
15-07-14,1245,15257.42003
15-07-14,1260,15100.03402
15-07-14,1275,15056.80666
15-07-14,1290,15280.49355
15-07-14,1305,15167.1743
15-07-14,1320,15120.11113
16-07-14,-105,14477.77705
16-07-14,-90,13873.56803
16-07-14,-75,13471.02557
16-07-14,-60,12971.9536
16-07-14,-45,12861.30915
16-07-14,-30,13184.98188
16-07-14,-15,13462.907
16-07-14,0,13582.02744
16-07-14,15,13634.34051
16-07-14,30,13512.12692
16-07-14,45,13654.99119
16-07-14,60,13754.19625
16-07-14,75,13760.81081
16-07-14,90,13853.06472
16-07-14,105,13762.67569
16-07-14,120,13583.09402
16-07-14,135,13323.16424
16-07-14,150,13443.54219
16-07-14,165,13424.35315
16-07-14,180,13348.24554
16-07-14,195,13806.70888
16-07-14,210,14169.22031
16-07-14,225,14256.17873
16-07-14,240,15103.21672
16-07-14,255,17728.17727
16-07-14,270,19466.96617
16-07-14,285,20507.6127
16-07-14,300,21420.14198
16-07-14,315,21910.46304
16-07-14,330,22346.82881
16-07-14,345,22583.85398
16-07-14,360,22791.81736
16-07-14,375,22644.59581
16-07-14,390,23396.88654
16-07-14,405,24090.73636
16-07-14,420,23966.19151
16-07-14,435,24065.66323
16-07-14,450,24055.61325
16-07-14,465,24097.41913
16-07-14,480,24156.95133
16-07-14,495,23978.8506
16-07-14,510,23579.67076
16-07-14,525,23291.52799
16-07-14,540,23128.39951
16-07-14,555,22885.97184
16-07-14,570,23005.29687
16-07-14,585,23320.94034
16-07-14,600,23449.36238
16-07-14,615,23583.16509
16-07-14,630,23168.55734
16-07-14,645,23227.93893
16-07-14,660,23257.65763
16-07-14,675,22962.37465
16-07-14,690,23099.41471
16-07-14,705,22430.06383
16-07-14,720,21756.67758
16-07-14,735,21783.42221
16-07-14,750,22222.04479
16-07-14,765,21966.12767
16-07-14,780,21938.3953
16-07-14,795,21135.95376
16-07-14,810,21083.12305
16-07-14,825,20981.72069
16-07-14,840,20776.77059
16-07-14,855,20375.01118
16-07-14,870,20506.32231
16-07-14,885,20403.70245
16-07-14,900,20413.21553
16-07-14,915,19959.44816
16-07-14,930,19319.09101
16-07-14,945,19028.23256
16-07-14,960,18514.1099
16-07-14,975,17861.07799
16-07-14,990,18203.40495
16-07-14,1005,18363.57353
16-07-14,1020,18642.6557
16-07-14,1035,18665.47735
16-07-14,1050,18415.78178
16-07-14,1065,18385.16216
16-07-14,1080,18359.11253
16-07-14,1095,18004.5327
16-07-14,1110,17873.58401
16-07-14,1125,17763.07648
16-07-14,1140,17836.67915
16-07-14,1155,17346.60226
16-07-14,1170,17142.60082
16-07-14,1185,16664.81259
16-07-14,1200,15474.46514
16-07-14,1215,14941.45336
16-07-14,1230,14869.18287
16-07-14,1245,14689.77774
16-07-14,1260,14750.85227
16-07-14,1275,14858.35889
16-07-14,1290,15047.46752
16-07-14,1305,14841.19194
16-07-14,1320,14966.85984
17-07-14,-105,15127.23218
17-07-14,-90,14766.86436
17-07-14,-75,14472.4466
17-07-14,-60,14080.15552
17-07-14,-45,13859.63247
17-07-14,-30,14049.47992
17-07-14,-15,14241.54003
17-07-14,0,14351.9708
17-07-14,15,14395.19195
17-07-14,30,14224.05112
17-07-14,45,14181.3539
17-07-14,60,14212.84034
17-07-14,75,14414.70012
17-07-14,90,14180.34142
17-07-14,105,14109.18549
17-07-14,120,14030.00367
17-07-14,135,14772.49424
17-07-14,150,14843.77137
17-07-14,165,14723.17009
17-07-14,180,14928.26091
17-07-14,195,14829.10826
17-07-14,210,15232.44242
17-07-14,225,15336.0924
17-07-14,240,15756.3213
17-07-14,255,18127.12102
17-07-14,270,19897.7791
17-07-14,285,20576.92858
17-07-14,300,20856.10777
17-07-14,315,21409.84301
17-07-14,330,21664.77048
17-07-14,345,22148.21922
17-07-14,360,22568.07064
17-07-14,375,22358.26669
17-07-14,390,22807.22791
17-07-14,405,23149.5932
17-07-14,420,23406.54939
17-07-14,435,23625.86654
17-07-14,450,24089.36025
17-07-14,465,24247.34082
17-07-14,480,24278.2183
17-07-14,495,23852.61645
17-07-14,510,23603.55324
17-07-14,525,23151.11284
17-07-14,540,22762.82279
17-07-14,555,22774.80665
17-07-14,570,22761.99744
17-07-14,585,22986.02374
17-07-14,600,23288.62165
17-07-14,615,23455.83021
17-07-14,630,23842.69745
17-07-14,645,24038.00037
17-07-14,660,23977.53617
17-07-14,675,23638.74407
17-07-14,690,23242.69118
17-07-14,705,22820.69324
17-07-14,720,22011.83147
17-07-14,735,21815.00114
17-07-14,750,22583.19086
17-07-14,765,22247.72887
17-07-14,780,21679.91596
17-07-14,795,21204.30226
17-07-14,810,21139.91765
17-07-14,825,20899.36054
17-07-14,840,20730.09085
17-07-14,855,20561.56051
17-07-14,870,20465.84233
17-07-14,885,19451.08252
17-07-14,900,20009.44686
17-07-14,915,19788.95864
17-07-14,930,19721.25175
17-07-14,945,19172.31996
17-07-14,960,18692.62529
17-07-14,975,18074.67792
17-07-14,990,18525.32778
17-07-14,1005,18822.54553
17-07-14,1020,19189.36074
17-07-14,1035,19198.73374
17-07-14,1050,19000.3941
17-07-14,1065,18910.13021
17-07-14,1080,18716.98077
17-07-14,1095,18496.63673
17-07-14,1110,18118.11388
17-07-14,1125,18393.24529
17-07-14,1140,18538.51063
17-07-14,1155,18698.37146
17-07-14,1170,18127.7789
17-07-14,1185,17330.89295
17-07-14,1200,15760.32651
17-07-14,1215,14563.78272
17-07-14,1230,14174.82206
17-07-14,1245,13979.34683
17-07-14,1260,13694.56715
17-07-14,1275,13662.97956
17-07-14,1290,14462.38058
17-07-14,1305,14620.2762
17-07-14,1320,14739.39081
18-07-14,-105,14801.32906
18-07-14,-90,14431.44257
18-07-14,-75,14222.93251
18-07-14,-60,14169.7003
18-07-14,-45,13753.99908
18-07-14,-30,13548.77
18-07-14,-15,13794.51241
18-07-14,0,13996.6638
18-07-14,15,14117.10155
18-07-14,30,14019.02034
18-07-14,45,13897.11851
18-07-14,60,13992.9604
18-07-14,75,14043.50915
18-07-14,90,14248.88716
18-07-14,105,14352.2566
18-07-14,120,14552.80345
18-07-14,135,14498.7329
18-07-14,150,14580.31615
18-07-14,165,14595.16099
18-07-14,180,14462.47096
18-07-14,195,15171.00495
18-07-14,210,15279.60923
